Regiao - Sigla;Estado - Sigla;Municipio;Produto;Data da Coleta;Valor de Venda
SE;SP;GUARUJA;GASOLINA ADITIVADA;04/01/22;6,799
SE;SP;GUARUJA;ETANOL;04/01/22;5,499
SE;SP;GUARUJA;GASOLINA;04/01/22;6,599
S;PR;SAO JOSE DOS PINHAIS;GASOLINA ADITIVADA;04/01/22;6,499
S;PR;SAO JOSE DOS PINHAIS;ETANOL;04/01/22;4,999
S;PR;SAO JOSE DOS PINHAIS;GASOLINA;04/01/22;6,199
SE;SP;SAO PAULO;ETANOL;04/01/22;5,299
SE;SP;SAO PAULO;GASOLINA;04/01/22;6,599
CO;MT;SINOP;GASOLINA ADITIVADA;04/01/22;6,997
CO;MT;SINOP;ETANOL;04/01/22;4,997
CO;MT;SINOP;GASOLINA;04/01/22;6,897
SE;SP;ARACATUBA;GASOLINA ADITIVADA;04/01/22;6,39
SE;SP;ARACATUBA;ETANOL;04/01/22;4,59
SE;SP;ARACATUBA;GASOLINA;04/01/22;6,29
N;PA;PARAUAPEBAS;GASOLINA ADITIVADA;04/01/22;7,11
N;PA;PARAUAPEBAS;GASOLINA;04/01/22;6,99
NE;BA;FEIRA DE SANTANA;GASOLINA ADITIVADA;04/01/22;6,79
NE;BA;FEIRA DE SANTANA;ETANOL;04/01/22;5,19
NE;BA;FEIRA DE SANTANA;GASOLINA;04/01/22;6,59
CO;GO;MORRINHOS;GASOLINA ADITIVADA;04/01/22;6,949
CO;GO;MORRINHOS;ETANOL;04/01/22;5,209
CO;GO;MORRINHOS;GASOLINA;04/01/22;6,949
SE;MG;TEOFILO OTONI;GASOLINA ADITIVADA;04/01/22;7,289
SE;MG;TEOFILO OTONI;ETANOL;04/01/22;5,449
SE;MG;TEOFILO OTONI;GASOLINA;04/01/22;7,239
SE;SP;PIRACICABA;GASOLINA ADITIVADA;04/01/22;6,459
SE;SP;PIRACICABA;ETANOL;04/01/22;4,899
SE;SP;PIRACICABA;GASOLINA;04/01/22;6,299
N;TO;PALMAS;GASOLINA ADITIVADA;04/01/22;6,829
N;TO;PALMAS;ETANOL;04/01/22;5,82
N;TO;PALMAS;GASOLINA;04/01/22;6,829
SE;ES;SAO MATEUS;GASOLINA;04/01/22;6,89
SE;MG;MONTES CLAROS;ETANOL;04/01/22;4,89
SE;MG;MONTES CLAROS;GASOLINA;04/01/22;6,89
SE;ES;VITORIA;GASOLINA ADITIVADA;04/01/22;6,899
SE;ES;VITORIA;ETANOL;04/01/22;5,998
SE;ES;VITORIA;GASOLINA;04/01/22;6,799
SE;SP;COTIA;GASOLINA ADITIVADA;04/01/22;6,499
SE;SP;COTIA;ETANOL;04/01/22;4,749
SE;SP;COTIA;GASOLINA;04/01/22;6,099
NE;CE;CRATEUS;GASOLINA ADITIVADA;04/01/22;7,05
NE;CE;CRATEUS;ETANOL;04/01/22;6,1
NE;CE;CRATEUS;GASOLINA;04/01/22;6,999
SE;ES;VITORIA;GASOLINA ADITIVADA;04/01/22;6,799
SE;ES;VITORIA;ETANOL;04/01/22;5,699
SE;ES;VITORIA;GASOLINA;04/01/22;6,699
SE;SP;ARACATUBA;GASOLINA ADITIVADA;04/01/22;6,499
SE;SP;ARACATUBA;ETANOL;04/01/22;4,599
SE;SP;ARACATUBA;GASOLINA;04/01/22;6,299
SE;SP;GUARUJA;ETANOL;04/01/22;5,499
SE;SP;GUARUJA;GASOLINA;04/01/22;6,599
N;PA;MARABA;GASOLINA ADITIVADA;04/01/22;6,849
N;PA;MARABA;GASOLINA;04/01/22;6,699
N;PA;MARABA;GASOLINA;04/01/22;7
S;RS;CRUZ ALTA;GASOLINA ADITIVADA;04/01/22;6,71
S;RS;CRUZ ALTA;GASOLINA;04/01/22;6,71
NE;RN;NATAL;GASOLINA ADITIVADA;04/01/22;6,88
NE;RN;NATAL;ETANOL;04/01/22;5,69
NE;RN;NATAL;GASOLINA;04/01/22;6,88
S;PR;CAMPO MOURAO;GASOLINA ADITIVADA;04/01/22;6,35
S;PR;CAMPO MOURAO;ETANOL;04/01/22;4,99
S;PR;CAMPO MOURAO;GASOLINA;04/01/22;6,25
NE;PE;ARARIPINA;GASOLINA ADITIVADA;04/01/22;7,05
NE;PE;ARARIPINA;GASOLINA;04/01/22;7,05
SE;MG;UBA;GASOLINA ADITIVADA;04/01/22;7,288
SE;MG;UBA;ETANOL;04/01/22;5,598
SE;MG;UBA;GASOLINA;04/01/22;7,146
NE;BA;FEIRA DE SANTANA;GASOLINA ADITIVADA;04/01/22;6,55
NE;BA;FEIRA DE SANTANA;ETANOL;04/01/22;5,15
NE;BA;FEIRA DE SANTANA;GASOLINA;04/01/22;6,55
CO;MS;TRES LAGOAS;GASOLINA ADITIVADA;04/01/22;6,749
CO;MS;TRES LAGOAS;ETANOL;04/01/22;5,399
CO;MS;TRES LAGOAS;GASOLINA;04/01/22;6,649
SE;SP;OSASCO;GASOLINA ADITIVADA;04/01/22;6,499
SE;SP;OSASCO;ETANOL;04/01/22;4,799
SE;SP;OSASCO;GASOLINA;04/01/22;6,299
CO;MT;CUIABA;ETANOL;04/01/22;4,459
CO;MT;CUIABA;GASOLINA;04/01/22;6,579
S;PR;CAMPO MOURAO;GASOLINA ADITIVADA;04/01/22;6,48
S;PR;CAMPO MOURAO;ETANOL;04/01/22;4,98
S;PR;CAMPO MOURAO;GASOLINA;04/01/22;6,28
NE;RN;NATAL;GASOLINA ADITIVADA;04/01/22;6,89
NE;RN;NATAL;ETANOL;04/01/22;5,69
NE;RN;NATAL;GASOLINA;04/01/22;6,89
SE;MG;OLIVEIRA;ETANOL;04/01/22;5,38
SE;MG;OLIVEIRA;GASOLINA;04/01/22;6,89
SE;RJ;VALENCA;GASOLINA ADITIVADA;04/01/22;7,19
SE;RJ;VALENCA;ETANOL;04/01/22;5,99
SE;RJ;VALENCA;GASOLINA;04/01/22;7,19
NE;PI;PARNAIBA;GASOLINA ADITIVADA;04/01/22;7,46
NE;PI;PARNAIBA;ETANOL;04/01/22;5,38
NE;PI;PARNAIBA;GASOLINA;04/01/22;7,16
S;PR;COLOMBO;GASOLINA ADITIVADA;04/01/22;6,199
S;PR;COLOMBO;ETANOL;04/01/22;4,899
S;PR;COLOMBO;GASOLINA;04/01/22;6,099
SE;SP;SAO PAULO;ETANOL;04/01/22;4,679
SE;SP;SAO PAULO;GASOLINA;04/01/22;5,979
SE;SP;GUARULHOS;GASOLINA ADITIVADA;04/01/22;6,599
SE;SP;GUARULHOS;ETANOL;04/01/22;4,999
SE;SP;GUARULHOS;GASOLINA;04/01/22;6,399
CO;MT;SINOP;GASOLINA ADITIVADA;04/01/22;6,699
CO;MT;SINOP;ETANOL;04/01/22;4,899
CO;MT;SINOP;GASOLINA;04/01/22;6,669
SE;ES;SAO MATEUS;GASOLINA;04/01/22;6,89
SE;MG;OLIVEIRA;GASOLINA ADITIVADA;04/01/22;6,79
SE;MG;OLIVEIRA;ETANOL;04/01/22;5,29
SE;MG;OLIVEIRA;GASOLINA;04/01/22;6,79
NE;CE;FORTALEZA;ETANOL;04/01/22;5,299
NE;CE;FORTALEZA;GASOLINA;04/01/22;6,399
N;RO;VILHENA;GASOLINA ADITIVADA;04/01/22;6,699
N;RO;VILHENA;ETANOL;04/01/22;5,759
N;RO;VILHENA;GASOLINA;04/01/22;6,699
CO;GO;MORRINHOS;ETANOL;04/01/22;5,209
CO;GO;MORRINHOS;GASOLINA;04/01/22;6,939
SE;MG;UBERABA;GASOLINA ADITIVADA;04/01/22;6,999
SE;MG;UBERABA;ETANOL;04/01/22;4,959
SE;MG;UBERABA;GASOLINA;04/01/22;6,899
NE;PI;TERESINA;GASOLINA ADITIVADA;04/01/22;6,99
NE;PI;TERESINA;ETANOL;04/01/22;5,29
NE;PI;TERESINA;GASOLINA;04/01/22;6,79
SE;SP;BAURU;ETANOL;04/01/22;4,369
SE;SP;BAURU;GASOLINA;04/01/22;5,879
SE;SP;SAO PAULO;ETANOL;04/01/22;4,699
SE;SP;SAO PAULO;GASOLINA;04/01/22;5,979
NE;PI;TERESINA;ETANOL;04/01/22;5,259
NE;PI;TERESINA;GASOLINA;04/01/22;6,759
SE;SP;CARAPICUIBA;GASOLINA ADITIVADA;04/01/22;6,029
SE;SP;CARAPICUIBA;ETANOL;04/01/22;4,679
SE;SP;CARAPICUIBA;GASOLINA;04/01/22;5,979
NE;PI;TERESINA;GASOLINA ADITIVADA;04/01/22;7,099
NE;PI;TERESINA;ETANOL;04/01/22;5,299
NE;PI;TERESINA;GASOLINA;04/01/22;6,799
NE;PI;TERESINA;GASOLINA ADITIVADA;04/01/22;6,699
NE;PI;TERESINA;ETANOL;04/01/22;5,199
NE;PI;TERESINA;GASOLINA;04/01/22;6,699
SE;SP;JAU;GASOLINA ADITIVADA;04/01/22;6,599
SE;SP;JAU;ETANOL;04/01/22;4,999
SE;SP;JAU;GASOLINA;04/01/22;6,499
N;RO;PORTO VELHO;GASOLINA ADITIVADA;04/01/22;6,69
N;RO;PORTO VELHO;GASOLINA;04/01/22;6,69
S;PR;CORNELIO PROCOPIO;ETANOL;04/01/22;5,39
S;PR;CORNELIO PROCOPIO;GASOLINA;04/01/22;6,79
S;PR;PINHAIS;GASOLINA ADITIVADA;04/01/22;6,299
S;PR;PINHAIS;ETANOL;04/01/22;4,999
S;PR;PINHAIS;GASOLINA;04/01/22;6,199
SE;MG;BETIM;GASOLINA ADITIVADA;04/01/22;7,075
SE;MG;BETIM;ETANOL;04/01/22;5,275
SE;MG;BETIM;GASOLINA;04/01/22;6,775
CO;GO;APARECIDA DE GOIANIA;ETANOL;04/01/22;4,72
CO;GO;APARECIDA DE GOIANIA;GASOLINA;04/01/22;6,62
SE;SP;LIMEIRA;GASOLINA ADITIVADA;04/01/22;6,399
SE;SP;LIMEIRA;ETANOL;04/01/22;4,839
SE;SP;LIMEIRA;GASOLINA;04/01/22;6,199
S;SC;SAO JOSE;GASOLINA;04/01/22;6,659
NE;BA;SALVADOR;GASOLINA ADITIVADA;04/01/22;6,93
NE;BA;SALVADOR;GASOLINA;04/01/22;6,93
NE;BA;SALVADOR;ETANOL;04/01/22;5,63
NE;BA;CAMACARI;GASOLINA ADITIVADA;04/01/22;6,93
NE;BA;CAMACARI;ETANOL;04/01/22;5,63
NE;BA;CAMACARI;GASOLINA;04/01/22;6,93
CO;MT;CUIABA;GASOLINA ADITIVADA;04/01/22;6,999
CO;MT;CUIABA;ETANOL;04/01/22;4,799
CO;MT;CUIABA;GASOLINA;04/01/22;6,799
NE;BA;SALVADOR;GASOLINA ADITIVADA;04/01/22;6,93
NE;BA;SALVADOR;GASOLINA;04/01/22;6,93
NE;BA;SALVADOR;ETANOL;04/01/22;5,63
N;AM;MANAUS;GASOLINA ADITIVADA;04/01/22;6,59
N;AM;MANAUS;ETANOL;04/01/22;5,19
N;AM;MANAUS;GASOLINA;04/01/22;6,57
CO;MS;TRES LAGOAS;GASOLINA ADITIVADA;04/01/22;7,039
CO;MS;TRES LAGOAS;ETANOL;04/01/22;5,459
CO;MS;TRES LAGOAS;GASOLINA;04/01/22;6,679
S;PR;FRANCISCO BELTRAO;GASOLINA ADITIVADA;04/01/22;6,59
S;PR;FRANCISCO BELTRAO;ETANOL;04/01/22;5,59
S;PR;COLOMBO;GASOLINA ADITIVADA;04/01/22;6,499
S;PR;COLOMBO;ETANOL;04/01/22;4,999
S;PR;COLOMBO;GASOLINA;04/01/22;6,199
NE;CE;FORTALEZA;ETANOL;04/01/22;5,689
NE;CE;FORTALEZA;GASOLINA;04/01/22;6,839
SE;SP;SAO JOAO DA BOA VISTA;ETANOL;04/01/22;4,789
SE;SP;SAO JOAO DA BOA VISTA;GASOLINA;04/01/22;6,289
SE;SP;MIRASSOL;ETANOL;04/01/22;4,679
SE;SP;MIRASSOL;GASOLINA;04/01/22;6,079
N;AM;MANAUS;GASOLINA ADITIVADA;04/01/22;6,59
N;AM;MANAUS;ETANOL;04/01/22;5,39
N;AM;MANAUS;GASOLINA;04/01/22;6,59
N;AM;MANAUS;GASOLINA ADITIVADA;04/01/22;6,59
N;AM;MANAUS;ETANOL;04/01/22;5,29
N;AM;MANAUS;GASOLINA;04/01/22;6,59
NE;CE;FORTALEZA;GASOLINA ADITIVADA;04/01/22;6,55
NE;CE;FORTALEZA;ETANOL;04/01/22;5,55
NE;CE;FORTALEZA;GASOLINA;04/01/22;6,45
SE;RJ;SAQUAREMA;GASOLINA ADITIVADA;04/01/22;7,299
SE;RJ;SAQUAREMA;ETANOL;04/01/22;5,959
SE;RJ;SAQUAREMA;GASOLINA;04/01/22;7,249
NE;CE;FORTALEZA;GASOLINA ADITIVADA;04/01/22;6,51
NE;CE;FORTALEZA;ETANOL;04/01/22;5,39
NE;CE;FORTALEZA;GASOLINA;04/01/22;6,51
NE;PB;SOUSA;GASOLINA ADITIVADA;04/01/22;6,789
NE;PB;SOUSA;ETANOL;04/01/22;5,289
NE;PB;SOUSA;GASOLINA;04/01/22;6,689
NE;PE;GARANHUNS;ETANOL;04/01/22;4,95
NE;PE;GARANHUNS;GASOLINA;04/01/22;6,39
NE;PI;TERESINA;ETANOL;04/01/22;5,27
NE;PI;TERESINA;GASOLINA;04/01/22;6,79
S;RS;PORTO ALEGRE;GASOLINA ADITIVADA;04/01/22;6,919
S;RS;PORTO ALEGRE;GASOLINA;04/01/22;6,769
NE;MA;IMPERATRIZ;GASOLINA ADITIVADA;04/01/22;6,599
NE;MA;IMPERATRIZ;ETANOL;04/01/22;5,699
NE;MA;IMPERATRIZ;GASOLINA;04/01/22;6,499
N;PA;CONCEICAO DO ARAGUAIA;GASOLINA ADITIVADA;04/01/22;7,322
N;PA;CONCEICAO DO ARAGUAIA;GASOLINA;04/01/22;7,3
SE;SP;LIMEIRA;GASOLINA ADITIVADA;04/01/22;6,099
SE;SP;LIMEIRA;ETANOL;04/01/22;4,799
N;AC;RIO BRANCO;GASOLINA ADITIVADA;04/01/22;7,05
N;AC;RIO BRANCO;ETANOL;04/01/22;5,99
N;AC;RIO BRANCO;GASOLINA;04/01/22;6,99
SE;MG;UBERABA;ETANOL;04/01/22;4,999
SE;MG;UBERABA;GASOLINA;04/01/22;6,899
N;RO;PORTO VELHO;GASOLINA ADITIVADA;04/01/22;6,699
N;RO;PORTO VELHO;GASOLINA;04/01/22;6,699
SE;SP;GUARUJA;GASOLINA ADITIVADA;04/01/22;6,799
SE;SP;GUARUJA;ETANOL;04/01/22;5,299
SE;SP;GUARUJA;GASOLINA;04/01/22;6,599
SE;MG;UBA;ETANOL;04/01/22;5,509
SE;MG;UBA;GASOLINA;04/01/22;6,999
N;RR;BOA VISTA;GASOLINA ADITIVADA;04/01/22;6,47
N;RR;BOA VISTA;GASOLINA;04/01/22;6,47
S;RS;PORTO ALEGRE;GASOLINA ADITIVADA;04/01/22;6,669
S;RS;PORTO ALEGRE;GASOLINA;04/01/22;6,569
CO;GO;APARECIDA DE GOIANIA;GASOLINA ADITIVADA;04/01/22;6,79
CO;GO;APARECIDA DE GOIANIA;ETANOL;04/01/22;4,77
CO;GO;APARECIDA DE GOIANIA;GASOLINA;04/01/22;6,77
NE;CE;FORTALEZA;GASOLINA ADITIVADA;04/01/22;6,899
NE;CE;FORTALEZA;ETANOL;04/01/22;5,82
NE;CE;FORTALEZA;GASOLINA;04/01/22;6,699
SE;MG;BETIM;ETANOL;04/01/22;5,277
SE;MG;BETIM;GASOLINA;04/01/22;6,799
SE;MG;IPATINGA;ETANOL;04/01/22;5,45
SE;MG;IPATINGA;GASOLINA;04/01/22;6,95
NE;PI;PARNAIBA;GASOLINA ADITIVADA;04/01/22;7,049
NE;PI;PARNAIBA;ETANOL;04/01/22;5,099
NE;PI;PARNAIBA;GASOLINA;04/01/22;7,049
NE;BA;SALVADOR;GASOLINA ADITIVADA;04/01/22;6,93
NE;BA;SALVADOR;GASOLINA;04/01/22;6,93
NE;BA;SALVADOR;ETANOL;04/01/22;5,63
N;PA;MARABA;ETANOL;04/01/22;5,6
N;PA;MARABA;GASOLINA;04/01/22;6,6
NE;BA;CAMACARI;GASOLINA ADITIVADA;04/01/22;6,799
NE;BA;CAMACARI;ETANOL;04/01/22;5,609
NE;BA;CAMACARI;GASOLINA;04/01/22;6,609
SE;SP;GUARULHOS;GASOLINA ADITIVADA;04/01/22;6,049
SE;SP;GUARULHOS;ETANOL;04/01/22;4,699
SE;SP;GUARULHOS;GASOLINA;04/01/22;5,949
SE;ES;VITORIA;GASOLINA ADITIVADA;04/01/22;6,749
SE;ES;VITORIA;ETANOL;04/01/22;5,849
SE;ES;VITORIA;GASOLINA;04/01/22;6,649
NE;PB;SOUSA;GASOLINA;04/01/22;6,6
SE;RJ;BELFORD ROXO;GASOLINA ADITIVADA;04/01/22;7,095
SE;RJ;BELFORD ROXO;ETANOL;04/01/22;5,795
SE;RJ;BELFORD ROXO;GASOLINA;04/01/22;6,995
SE;SP;ARACATUBA;ETANOL;04/01/22;4,437
SE;SP;ARACATUBA;GASOLINA;04/01/22;6,087
SE;SP;RIO CLARO;ETANOL;04/01/22;4,699
SE;SP;RIO CLARO;GASOLINA;04/01/22;5,999
SE;SP;OSASCO;GASOLINA ADITIVADA;04/01/22;5,999
SE;SP;OSASCO;ETANOL;04/01/22;4,699
SE;SP;OSASCO;GASOLINA;04/01/22;5,999
SE;SP;ARACATUBA;ETANOL;04/01/22;4,379
SE;SP;ARACATUBA;GASOLINA;04/01/22;5,999
SE;ES;VITORIA;GASOLINA ADITIVADA;04/01/22;6,799
SE;ES;VITORIA;ETANOL;04/01/22;6,199
SE;ES;VITORIA;GASOLINA;04/01/22;6,799
N;PA;BELEM;GASOLINA ADITIVADA;04/01/22;7,099
N;PA;BELEM;ETANOL;04/01/22;6,299
N;PA;BELEM;GASOLINA;04/01/22;6,799
S;SC;MAFRA;GASOLINA ADITIVADA;04/01/22;6,479
S;SC;MAFRA;GASOLINA;04/01/22;6,379
NE;PE;PETROLINA;GASOLINA ADITIVADA;04/01/22;7,25
NE;PE;PETROLINA;ETANOL;04/01/22;5,899
NE;PE;PETROLINA;GASOLINA;04/01/22;7,15
SE;ES;GUARAPARI;GASOLINA ADITIVADA;04/01/22;6,899
SE;ES;GUARAPARI;ETANOL;04/01/22;5,989
SE;ES;GUARAPARI;GASOLINA;04/01/22;6,699
N;AP;MACAPA;GASOLINA;04/01/22;5,86
N;AP;MACAPA;GASOLINA;04/01/22;5,86
N;TO;PALMAS;ETANOL;04/01/22;5,699
N;TO;PALMAS;GASOLINA;04/01/22;6,769
NE;MA;IMPERATRIZ;GASOLINA ADITIVADA;04/01/22;6,598
NE;MA;IMPERATRIZ;ETANOL;04/01/22;5,599
NE;MA;IMPERATRIZ;GASOLINA;04/01/22;6,499
NE;BA;LAURO DE FREITAS;GASOLINA ADITIVADA;04/01/22;6,93
NE;BA;LAURO DE FREITAS;ETANOL;04/01/22;5,63
NE;BA;LAURO DE FREITAS;GASOLINA;04/01/22;6,93
NE;RN;NATAL;GASOLINA ADITIVADA;04/01/22;7,19
NE;RN;NATAL;ETANOL;04/01/22;5,79
NE;RN;NATAL;GASOLINA;04/01/22;6,99
SE;SP;TATUI;GASOLINA ADITIVADA;04/01/22;6,43
SE;SP;TATUI;ETANOL;04/01/22;5,05
SE;SP;TATUI;GASOLINA;04/01/22;6,35
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;04/01/22;7,499
SE;RJ;RIO DE JANEIRO;ETANOL;04/01/22;6,299
SE;RJ;RIO DE JANEIRO;GASOLINA;04/01/22;7,299
S;RS;PASSO FUNDO;GASOLINA ADITIVADA;04/01/22;6,599
S;RS;PASSO FUNDO;GASOLINA;04/01/22;6,399
SE;RJ;SAQUAREMA;GASOLINA ADITIVADA;04/01/22;7,359
SE;RJ;SAQUAREMA;ETANOL;04/01/22;5,999
SE;RJ;SAQUAREMA;GASOLINA;04/01/22;7,279
SE;MG;MONTES CLAROS;GASOLINA ADITIVADA;04/01/22;7,099
SE;MG;MONTES CLAROS;ETANOL;04/01/22;5,26
SE;MG;MONTES CLAROS;GASOLINA;04/01/22;6,998
SE;SP;ITAPEVA;ETANOL;04/01/22;4,729
SE;SP;ITAPEVA;GASOLINA;04/01/22;6,129
NE;CE;QUIXADA;ETANOL;04/01/22;5,59
NE;CE;QUIXADA;GASOLINA;04/01/22;6,49
NE;CE;FORTALEZA;GASOLINA ADITIVADA;04/01/22;7,19
NE;CE;FORTALEZA;ETANOL;04/01/22;5,65
NE;CE;FORTALEZA;GASOLINA;04/01/22;6,769
NE;BA;FEIRA DE SANTANA;GASOLINA ADITIVADA;04/01/22;7,29
NE;BA;FEIRA DE SANTANA;ETANOL;04/01/22;5,59
NE;BA;FEIRA DE SANTANA;GASOLINA;04/01/22;6,99
S;PR;SAO JOSE DOS PINHAIS;GASOLINA ADITIVADA;04/01/22;6,499
S;PR;SAO JOSE DOS PINHAIS;ETANOL;04/01/22;4,999
S;PR;SAO JOSE DOS PINHAIS;GASOLINA;04/01/22;6,199
S;SC;JOINVILLE;GASOLINA ADITIVADA;04/01/22;6,499
S;SC;JOINVILLE;GASOLINA;04/01/22;6,299
SE;MG;UBERABA;GASOLINA ADITIVADA;04/01/22;6,89
SE;MG;UBERABA;ETANOL;04/01/22;4,95
SE;MG;UBERABA;GASOLINA;04/01/22;6,89
CO;DF;BRASILIA;GASOLINA ADITIVADA;04/01/22;6,699
CO;DF;BRASILIA;ETANOL;04/01/22;5,699
CO;DF;BRASILIA;GASOLINA;04/01/22;6,699
NE;PB;SOUSA;GASOLINA ADITIVADA;04/01/22;6,839
NE;PB;SOUSA;GASOLINA;04/01/22;6,739
NE;BA;BRUMADO;ETANOL;04/01/22;5,559
NE;BA;BRUMADO;GASOLINA;04/01/22;7,299
N;AC;RIO BRANCO;GASOLINA ADITIVADA;04/01/22;6,99
N;AC;RIO BRANCO;ETANOL;04/01/22;6,12
N;AC;RIO BRANCO;GASOLINA;04/01/22;6,79
S;PR;FRANCISCO BELTRAO;GASOLINA ADITIVADA;04/01/22;6,74
S;PR;FRANCISCO BELTRAO;ETANOL;04/01/22;5,44
S;PR;FRANCISCO BELTRAO;GASOLINA;04/01/22;6,59
SE;SP;MONTE ALTO;ETANOL;04/01/22;4,799
SE;SP;MONTE ALTO;GASOLINA;04/01/22;6,299
SE;RJ;SAO JOAO DE MERITI;GASOLINA ADITIVADA;04/01/22;7,049
SE;RJ;SAO JOAO DE MERITI;ETANOL;04/01/22;5,699
SE;RJ;SAO JOAO DE MERITI;GASOLINA;04/01/22;6,999
SE;SP;FRANCA;GASOLINA ADITIVADA;04/01/22;6,597
SE;SP;FRANCA;ETANOL;04/01/22;5,197
SE;SP;FRANCA;GASOLINA;04/01/22;6,497
S;SC;SAO JOSE;GASOLINA ADITIVADA;04/01/22;6,799
S;SC;SAO JOSE;ETANOL;04/01/22;6,299
S;SC;SAO JOSE;GASOLINA;04/01/22;6,699
NE;BA;SALVADOR;GASOLINA ADITIVADA;04/01/22;6,999
NE;BA;SALVADOR;GASOLINA;04/01/22;6,999
NE;BA;SALVADOR;ETANOL;04/01/22;5,999
SE;MG;ALFENAS;GASOLINA ADITIVADA;04/01/22;7,359
SE;MG;ALFENAS;ETANOL;04/01/22;5,499
SE;MG;ALFENAS;GASOLINA;04/01/22;7,259
CO;MT;CUIABA;ETANOL;04/01/22;4,459
CO;MT;CUIABA;GASOLINA;04/01/22;6,799
N;AP;MACAPA;GASOLINA;05/01/22;5,86
N;AP;MACAPA;GASOLINA;05/01/22;5,86
N;AP;MACAPA;GASOLINA;05/01/22;5,86
N;AP;MACAPA;GASOLINA;05/01/22;5,86
NE;BA;BARREIRAS;ETANOL;05/01/22;5,199
NE;BA;BARREIRAS;GASOLINA ADITIVADA;05/01/22;6,899
NE;BA;ILHEUS;GASOLINA;05/01/22;7,07
NE;BA;ILHEUS;ETANOL;05/01/22;5,77
NE;BA;ILHEUS;GASOLINA ADITIVADA;05/01/22;7,07
NE;BA;ILHEUS;GASOLINA;05/01/22;6,99
NE;BA;ILHEUS;ETANOL;05/01/22;5,68
NE;BA;ILHEUS;GASOLINA ADITIVADA;05/01/22;6,99
NE;BA;IRECE;GASOLINA;05/01/22;6,919
NE;BA;IRECE;ETANOL;05/01/22;5,499
NE;BA;IRECE;GASOLINA ADITIVADA;05/01/22;7,009
NE;BA;SALVADOR;ETANOL;05/01/22;5,99
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;6,99
NE;BA;SALVADOR;GASOLINA;05/01/22;6,93
NE;BA;SALVADOR;ETANOL;05/01/22;5,63
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;6,93
NE;BA;SALVADOR;GASOLINA;05/01/22;6,97
NE;BA;SALVADOR;ETANOL;05/01/22;5,29
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;7,27
NE;BA;SALVADOR;GASOLINA;05/01/22;6,97
NE;BA;SALVADOR;ETANOL;05/01/22;5,67
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;7,47
NE;BA;SALVADOR;GASOLINA;05/01/22;6,93
NE;BA;SALVADOR;ETANOL;05/01/22;5,63
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;6,93
NE;BA;SALVADOR;GASOLINA;05/01/22;6,93
NE;BA;SALVADOR;ETANOL;05/01/22;5,63
NE;BA;SALVADOR;GASOLINA;05/01/22;6,999
NE;BA;SALVADOR;ETANOL;05/01/22;5,599
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;7,099
NE;BA;SALVADOR;GASOLINA;05/01/22;6,93
NE;BA;SALVADOR;ETANOL;05/01/22;5,63
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;6,93
NE;BA;SALVADOR;GASOLINA;05/01/22;6,93
NE;BA;SALVADOR;ETANOL;05/01/22;5,63
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;6,93
NE;BA;SALVADOR;GASOLINA;05/01/22;6,93
NE;BA;SALVADOR;ETANOL;05/01/22;5,63
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;6,93
NE;BA;SALVADOR;GASOLINA;05/01/22;6,999
NE;BA;SALVADOR;ETANOL;05/01/22;5,69
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;7,299
NE;BA;SALVADOR;GASOLINA;05/01/22;6,98
NE;BA;SALVADOR;ETANOL;05/01/22;5,68
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;7,09
NE;BA;SALVADOR;GASOLINA;05/01/22;6,999
NE;BA;SALVADOR;ETANOL;05/01/22;5,69
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;7,29
NE;BA;SALVADOR;GASOLINA;05/01/22;6,972
NE;BA;SALVADOR;ETANOL;05/01/22;5,872
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;7,092
NE;BA;SALVADOR;GASOLINA;05/01/22;6,93
NE;BA;SALVADOR;ETANOL;05/01/22;5,63
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;6,93
NE;BA;SALVADOR;GASOLINA;05/01/22;6,93
NE;BA;SALVADOR;ETANOL;05/01/22;5,63
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;6,93
NE;BA;SALVADOR;GASOLINA;05/01/22;6,5
NE;BA;SALVADOR;ETANOL;05/01/22;5,25
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;6,5
NE;BA;SALVADOR;GASOLINA;05/01/22;6,93
NE;BA;SALVADOR;ETANOL;05/01/22;5,63
NE;BA;SALVADOR;GASOLINA ADITIVADA;05/01/22;6,93
NE;BA;SALVADOR;GASOLINA;05/01/22;6,79
NE;BA;SALVADOR;ETANOL;05/01/22;5,37
